url	gids	local_count	elx_count
vk.com/id90424797	Garage_Laboratory, RepRap_3d_принтеры, Блог_по_электронике_All_Kind_Of_Electronics, EasyElectronics, Electrical_Computer_Engineering, Амперка, Системы_на_кристалле_SoC, Роботоша, Центр_робототехники_Boteon, Роботы_Андроиды_Технологии, Motion_Cup, Робототехника_и_высокие_технологии, Роботы, Занимательная_робототехника, W.E.A.S_Robotics_Public, RoboHabr, Robotics_UA, Давайте_делать_роботов_своими_руками, Роботех_Мастер, Робототехника_микроконтроллеры_AVR_Arduino, JA_Robotics_Company, Радиоэлектроника, ПЛИС_FPGA_программируемые_логические_интегральные_схемы, HackIoT_все_об_интернете_вещей, Radiotech, Встраиваемые_системы, Embedded_Group_Встраиваемые_системы, Электроник, ЦМИТы_и_фаблабы_России, Самоделкин, Самодельные_металлоискатели_N1_в_vk, Пермский_makerspace, Инженерный_Журнал, Maker_Faire_Moscow, Всё_о_3D_принтерах_и_3D_печати, Фаблаб_Политех, Объединение_Олимп, Fablab_Moscow, KHackerSpace, HackLab_Киев, Tech_in_Хабаровск, Neuron_Hackspace, Hackerspace_Мурманск, ЦМИТ_Минск, NSU_Hackspace, Хакспейс_Новосибирск, Хакспейс_3DCraft_Йошкар-Ола, Хакспейс_MakeltLab_Екатеринбург, Hackerspace_Волгоград, Хакспейс_Челябинск, Ванильная_схемотехника, Интеллектроника, Аццких_радиотехников, Электроника_в_объективе, Радиосхемы, Компас_3D, Чип_и_Дип, Электронные_компоненты_и_комплектующие, Комплектующие_Arduino_ESP8266_STM8_в_Донецке, RadioMart.org, Arduino_shop, Радиодетали_инструменты_оборудование_из_Китая, Make_Robots, Мастер_Кит_DIY_электроника, Электроника_товары_для_радиолюбителя, ChipEnable, Микроконтроллеры_МК, Разработка_PCB, Радиолюбители, Радиолюбитель_1, Трансивер_ТСВ, Типичный_радиолюбитель, Радиолюбитель_2, Arduino_project, Arduino_Lab, LabRazum, Справочник_по_Arduino_для_Android, Arduino_Freeduino_Processing_ESP8266_с_нуля, Arduino_ru, Zelectro, RemoteXY_управление_Arduino_со_смартфона, Arduino_Радиолюбитель, Tuberadio, Типичный_HVшник, Практическая_электроника	10	85
vk.com/id919848	Роботы_Андроиды_Технологии, Роботы, Robotics_UA	7	3
vk.com/id43923655	Всё_о_3D_принтерах_и_3D_печати, Компас_3D, Arduino_ru, Практическая_электроника	37	4
vk.com/id554268799	ЦМИТы_и_фаблабы_России, Всё_о_3D_принтерах_и_3D_печати, Фаблаб_Политех, Fablab_Moscow, Вольтик, Arduino_проекты_и_ЧПУ	7	6
vk.com/id21640495	AlexGyver_Arduino_и_электроника	8	1
vk.com/id140518777	Электроника_товары_для_радиолюбителя	7	1
vk.com/id102277406	AlexGyver_Arduino_и_электроника	11	1
vk.com/id16518009	Arduino_Радиолюбитель	6	1
vk.com/id152950421	Фестиваль_Rukami, Arduino_ru	13	2
vk.com/id7236277	Роботы	5	1
vk.com/id85102398	Блог_по_электронике_All_Kind_Of_Electronics, EasyElectronics, RoboCraft, Занимательная_робототехника, Robotic, Робототехника_микроконтроллеры_AVR_Arduino, Embedded_Systems, Электроник, Инженерный_Журнал, Фаблаб_Политех, NanoCAD, Свободные_САПР, T_Flex_PLM, Solidworks_и_чертежи, Компас_3D, AlexGyver_Arduino_и_электроника, Arduino_Радиолюбитель, Raspberry_Pi_одноплатный_компьютер, ZX_Spectrum, TechnoTopus_электроника_техника_Arduino	15	20
vk.com/id144463611	Компас_3D	9	1
vk.com/id23267725	Arduino_это_просто	9	1
vk.com/id3000508	Embedded_Systems, COOLRF	9	2
vk.com/id26187968	TechnoTopus_электроника_техника_Arduino	7	1
vk.com/id2056159	RC_School_models, Raspberry_Pi_одноплатный_компьютер	19	2
vk.com/id112689454	Лаборатория_роботов_HomeDron	8	1
vk.com/id498037	Всё_о_3D_принтерах_и_3D_печати	16	1
vk.com/id16390314	Promobot	9	1
vk.com/id225517874	HYFAI_медиа_о_будущем_технологий, Инженерный_Журнал, Всё_о_3D_принтерах_и_3D_печати, Фаблаб_Политех, NanoCAD, Arduino_Радиолюбитель, TechnoTopus_электроника_техника_Arduino	16	7
vk.com/id169923105	Роботы	7	1
vk.com/id225621245	Фаблаб_Политех	5	1
vk.com/id464462398	Arduino_Радиолюбитель	10	1
vk.com/id40671135	Всё_о_3D_принтерах_и_3D_печати	8	1
vk.com/id3341836	Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress, AlexGyver_Arduino_и_электроника	7	3
vk.com/id325683222	Амперка, Технарю_с_AliExpress, Raspberry_Pi_1	126	3
vk.com/id152882068	Sapr_Journal	8	1
vk.com/id21252848	Robotique, Робототехника_микроконтроллеры_AVR_Arduino	6	2
vk.com/id101159882	Робототехника_микроконтроллеры_AVR_Arduino	5	1
vk.com/id366069953	Ялюблюроботов	23	1
vk.com/id379994444	Микроэлектроника	12	1
vk.com/id9445129	Блог_по_электронике_All_Kind_Of_Electronics, STM32_и_электроника, Роботех_Мастер, NanoCAD, Ansys_4_all, Все_об_Ардуино	5	6
vk.com/id6908241	Garage_Laboratory, Микроэлектроника, Цифровая_подстанция, Роботы_Андроиды_Технологии, Лаборатория_робототехники_NordRobot, Робототехника_микроконтроллеры_AVR_Arduino, JA_Robotics_Company, HYFAI_медиа_о_будущем_технологий, Wanhao_Duplicator_i3, CAD_CAM_Tutorials_Обработка_ЧПУ, Всё_о_3D_принтерах_и_3D_печати, Фаблаб_Политех, Открытый_клуб_технического_творчества_Нижневартовск, ЦМИТ_Минск, Хакспейс_3DCraft_Йошкар-Ола, Хакспейс_MakeltLab_Екатеринбург, Создание_и_программирование_микроконтроллерных_систем, AVR_ARM_микроконтроллеры, Микроконтроллер_Co, Программирование_микроконтроллеров_Atmel_AVR, Arduino_project, RemoteXY_управление_Arduino_со_смартфона, Arduino_Радиолюбитель, Клуб_любителей_ATtiny13, Инженеры_электронщики, TechnoTopus_электроника_техника_Arduino	7	26
vk.com/id427239526	Всё_о_3D_принтерах_и_3D_печати, Solidworks_и_чертежи	9	2
vk.com/id127067664	AVR_ARM_микроконтроллеры	11	1
vk.com/id282292508	Технарю_с_AliExpress	8	1
vk.com/id267273155	RoboHabr	7	1
vk.com/id9570969	NanoCAD	6	1
vk.com/id27272893	Клуб_лампового_звука, Электронные_компоненты_и_комплектующие, Радиодетали_инструменты_оборудование_из_Китая, Клуб_лампового_звука, Радиолюбитель_1, Типичный_радиолюбитель, TechnoTopus_электроника_техника_Arduino	5	7
vk.com/id283754992	Aka_Kasyan, Радиотехника_AliExpress, Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress, TDM_Lab, LabRazum, AlexGyver_Arduino_и_электроника	8	7
vk.com/id454620462	AMTBM_Robotics, Творческая_лаборатория_робототехники, Занимательная_робототехника	6	3
vk.com/id35878880	STM32_и_электроника, JA_Robotics_Company, AVRlab_устройства_на_микроконтроллерах, Радиолюбитель_1, Начинающим_радиолюбителям, HAMRADIO_радиолюбители_коротковолновики_и_УКВИ, Attiny13	10	7
vk.com/id139204148	FixFly_радиоуправляемые_модели_и_запчасти	7	1
vk.com/id157920512	RepRap_3d_принтеры, Блог_по_электронике_All_Kind_Of_Electronics, EasyElectronics, Радиолоцман, Aka_Kasyan, Радиоэлектроника_схемы_и_статьи_радиолюбителям, Radiotech, Встраиваемые_системы, Embedded_System_IoT, Всё_о_3D_принтерах_и_3D_печати, Электроника_в_объективе, Радиосхемы, NanoCAD, Altium_PADS_OrCAD_Allegro_xPedition_HyperLynx, Радиотехника_AliExpress, Радиолюбители_Товары_из_Китая, Паяльник_Staff_радиодетали_Воронеж, Технарю_с_AliExpress, Мастер_Кит_DIY_электроника, Разработка_PCB, Радиолюбитель_1, Типичный_радиолюбитель, Arduino_Радиолюбитель, Raspberry_Pi_1, Практическая_электроника	10	25
vk.com/id33063577	Robotique, Давайте_делать_роботов_своими_руками	7	2
vk.com/id1990305	Робототехника_микроконтроллеры_AVR_Arduino	9	1
vk.com/id181525380	Типичный_радиолюбитель	5	1
vk.com/id141658524	Роботоша, RC_School_models	6	2
vk.com/id241472600	Robo4all	5	1
vk.com/id194553959	Радиоэлектроника_схемы_и_статьи_радиолюбителям, Радиолюбитель_1, Радиолюбитель_2	6	3
vk.com/id175892601	RepRap_3d_принтеры	10	1
vk.com/id11939421	Компас_3D, Технарю_с_AliExpress	5	2
vk.com/id52278251	EasyElectronics	9	1
vk.com/id57313961	Хакатон_IoT_от_Intel_Microsoft	10	1
vk.com/id35606224	Блог_по_электронике_All_Kind_Of_Electronics, EasyElectronics, STM32_и_электроника, Амперка, Робототехника_микроконтроллеры_AVR_Arduino, Осциллографы, Ванильная_схемотехника, Аццких_радиотехников, Электронные_компоненты_и_комплектующие, Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress, Микроконтроллеры_МК, ESP8266_Сообщество_разработчиков, AVR_ARM_микроконтроллеры, Программирование_микроконтроллеров_Atmel_AVR, Путь_в_радиоэфир_и_радиотуризм, Радиолюбитель_1, Типичный_радиолюбитель, Радиолюбитель_2, Arduino_это_просто, Arduino_project, Arduino_Lab, Справочник_по_Arduino_для_Android, AlexGyver_Arduino_и_электроника, Arduino_ru, Zelectro, Arduino_Радиолюбитель, Raspberry_Pi_Русская_Малина, Raspberry_Pi_1, Raspberry_Pi_одноплатный_компьютер, Все_о_миникомпьютере_Raspberry_Pi, Типичный_радиорынок, TechnoTopus_электроника_техника_Arduino, Практическая_электроника	8	34
vk.com/id8680371	Arduino_Радиолюбитель	18	1
vk.com/id16084359	Всё_о_3D_принтерах_и_3D_печати	7	1
vk.com/id96830376	AlexGyver_Arduino_и_электроника	12	1
vk.com/id268879789	Аццких_радиотехников, Чип_и_Дип	14	2
vk.com/id144631030	Гоночные_квадрокоптеры	11	1
vk.com/id99847082	Фестиваль_Rukami	6	1
vk.com/id25048610	Типичный_радиолюбитель	9	1
vk.com/id11675237	Создание_и_программирование_микроконтроллерных_систем	27	1
vk.com/id231057196	Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress	7	2
vk.com/id131546184	Компас_3D, Типичный_радиолюбитель	10	2
vk.com/id25489285	JA_Robotics_Company	8	1
vk.com/id112769709	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id4094081	Robotique	6	1
vk.com/id447870683	Чип_и_Дип	15	1
vk.com/id66509931	Робототехника_микроконтроллеры_AVR_Arduino, Arduino_Lab, Arduino_ru, Zelectro, Arduino_Радиолюбитель	6	5
vk.com/id484162470	EasyElectronics, Robotics_UA, Робототехника_микроконтроллеры_AVR_Arduino, Радиоэлектроника_схемы_и_статьи_радиолюбителям, Электроник, Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress, Электронщики_Микроконтроллерщики, Радиолюбители, Радиолюбитель_1, Типичный_радиолюбитель, Радиолюбитель_2, Начинающим_радиолюбителям, Tuberadio, TechnoTopus_электроника_техника_Arduino, Практическая_электроника	7	16
vk.com/id121925849	RC_School_models, Arduino_project, Raspberry_Pi_одноплатный_компьютер	7	3
vk.com/id60058757	EasyElectronics, Bauman_Robotics, Iot.ru, Embedded_System_IoT, Neuron_Hackspace	6	5
vk.com/id153760674	Aka_Kasyan, Arduino_Радиолюбитель	5	2
vk.com/id4785088	Инженерный_Журнал, NanoCAD, Cadprofy	5	3
vk.com/id10535248	Чип_и_Дип	67	1
vk.com/id187874854	Инженерный_Журнал	6	1
vk.com/id271471494	AlexGyver_Arduino_и_электроника, Все_об_Ардуино	5	2
vk.com/id10065010	ZX_Spectrum	5	1
vk.com/id209373346	Радиотехника_AliExpress	5	1
vk.com/id7281094	Фаблаб_Политех, Отечественная_радиоаппаратура	10	2
vk.com/id113502989	Robotique, Arduino_project	7	2
vk.com/id258014214	Первый_закон_о_робототехнике, Электроника_шаг_за_шагом	10	2
vk.com/id13379373	AlexGyver_Arduino_и_электроника	5	1
vk.com/id217614908	AMTBM_Robotics, Робототехника_микроконтроллеры_AVR_Arduino, Радиолюбители_Товары_из_Китая, Raspberry_Pi_2	7	4
vk.com/id21168629	Эльбрус	11	1
vk.com/id78986025	Arduino_ru	11	1
vk.com/id168967393	Умный_дом_ESP8266_ардуино	13	1
vk.com/id32597174	Фаблаб_Политех, Объединение_Олимп	15	2
vk.com/id306727243	Iot.ru	5	1
vk.com/id195237473	Promobot, Занимательная_робототехника, Avrora_Robotics, Robotics_UA, Давайте_делать_роботов_своими_руками, Robotic, Компас_3D, RC_School_models, Arduino_project, IArduino_робототехника, Arduino_Ардуино, Arduino_ru	15	12
vk.com/id1780739	Электроника_в_объективе, Клуб_любителей_ATmega8, Texno_Sport_Arduino, ZX_Spectrum, TechnoTopus_электроника_техника_Arduino	5	5
vk.com/id136558626	Proteus_проекты	7	1
vk.com/id71771296	Станки_ЧПУ_своими_руками	11	1
vk.com/id28398356	Радиолюбители_Товары_из_Китая	5	1
vk.com/id1260168	RepRap_3d_принтеры, EasyElectronics	8	2
vk.com/id4021592	Роботы, Робототехника_микроконтроллеры_AVR_Arduino, Arduino_forum, AlexGyver_Arduino_и_электроника, Arduino_ru, Arduino_Радиолюбитель	11	6
vk.com/id68445328	Лаборатория_роботов_HomeDron	6	1
vk.com/id86333957	EasyElectronics, Радиолюбитель_1	5	2
vk.com/id189565853	Ванильная_схемотехника	15	1
vk.com/id103747405	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id222444692	AutoCAD	5	1
vk.com/id142885190	Амперка	5	1
vk.com/id346661465	Promobot	9	1
vk.com/id64960305	Инженерный_Журнал	9	1
vk.com/id12244950	Гоночные_квадрокоптеры	10	1
vk.com/id111243660	Эльбрус	6	1
vk.com/id151580069	Raspberry_Pi_1	5	1
vk.com/id137336601	Амперка, Raspberry_Pi_1	6	2
vk.com/id1403065	Технологии_будущего, Raspberry_Pi_ru_community	5	2
vk.com/id198863550	Радиотехника_AliExpress, Радиолюбители_Товары_из_Китая	19	2
vk.com/id180109850	Эльбрус	24	1
vk.com/id190772521	Aka_Kasyan, Электроник, Всё_о_3D_принтерах_и_3D_печати, Proteus_проекты, Компас_3D, Радиотехника_AliExpress, Чип_и_Дип, Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress, Мастер_Кит_DIY_электроника, Практическая_электроника	6	11
vk.com/id5527737	Freestyler_DMX	5	1
vk.com/id5459628	Raspberry_Pi_1	7	1
vk.com/id356818936	Инженерный_Журнал	5	1
vk.com/id116092350	Freestyler_DMX	7	1
vk.com/id140219001	Компас_3D	7	1
vk.com/id31979049	Микроконтроллеры_МК, Arduino_это_просто	14	2
vk.com/id30575579	Инженерный_Журнал	5	1
vk.com/id81573543	Arduino_project	6	1
vk.com/id10554112	AutoCAD	8	1
vk.com/id16421970	Миландр	5	1
vk.com/id167845320	AlexGyver_Arduino_и_электроника	8	1
vk.com/id252829846	Aka_Kasyan, Электроник, Инженерный_Журнал	6	3
vk.com/id57807080	Блог_по_электронике_All_Kind_Of_Electronics, EasyElectronics, STM32_и_электроника, Амперка, Занимательная_робототехника, MGBot.ru, Radiotech, Embedded_Group_Встраиваемые_системы, Фаблаб_Политех, Fablab_Moscow, Открытый_клуб_технического_творчества_Нижневартовск, Neuron_Hackspace, Хакспейс_MakeltLab_Екатеринбург, Электроника_в_объективе, Паяльник_Staff_радиодетали_Воронеж, Make_Robots, Отечественные_микроконтроллеры_и_компоненты, COOLRF, Arduino_это_просто, AlexGyver_Arduino_и_электроника	5	20
vk.com/id104220775	Микроконтроллеры_МК	6	1
vk.com/id348115645	STM32_и_электроника, Robot_Operating_System, Робототехника_микроконтроллеры_AVR_Arduino, SOM_и_SOC_Arduino_RaspberryPi_STM32_и_другие, C_C++_embedded_systems_в_Грозном, STM32_F4_F429_Discovery, Разработка_PCB, IArduino_робототехника	5	8
vk.com/id23935828	Радиолюбители_Товары_из_Китая, Arduino_Радиолюбитель	9	2
vk.com/id83150069	COOLRF	14	1
vk.com/id147619685	Программирование_Миландр	8	1
vk.com/id23951053	Типичный_радиолюбитель	5	1
vk.com/id183182217	Компас_3D	5	1
vk.com/id182817659	Компас_3D	6	1
vk.com/id6521562	Maker_Faire_Moscow	13	1
vk.com/id180459143	Arduino_ru	14	1
vk.com/id227655876	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id137495012	Клуб_лампового_звука, Ванильная_схемотехника, Радиодетали_радиокомпоненты_электронные, Электронные_компоненты_и_комплектующие, Клуб_лампового_звука, Радиолюбитель_1, Типичный_радиолюбитель, Tuberadio	10	8
vk.com/id54932790	Фестиваль_Rukami	5	1
vk.com/id49373125	Искусственный_интеллект_и_робототехника	7	1
vk.com/id10063679	Robotique, Neuron_Hackspace, Make_Robots, Raspberry_Pi_1, Raspberry_Pi_2	29	5
vk.com/id177377027	Всё_о_3D_принтерах_и_3D_печати	36	1
vk.com/id191889005	Радиолоцман, Робототехника_микроконтроллеры_AVR_Arduino, Компонента_электронные_компоненты, IArduino_робототехника, Arduino_ru, Zelectro, Arduino_Радиолюбитель, TechnoTopus_электроника_техника_Arduino	7	8
vk.com/id571821857	Робототехника_микроконтроллеры_AVR_Arduino, Пользователи_программы_FLProg, Arduino_project, Arduino_forum, AlexGyver_Arduino_и_электроника, Arduino_ru, Raspberry_Pi_2	10	7
vk.com/id265333873	Компас_3D	5	1
vk.com/id908270	Garage_Laboratory, ЦМИТы_и_фаблабы_России, Объединение_Олимп, AIDEUS_Сильный_Искусственный_Интеллект	59	4
vk.com/id166230119	Библиотека_по_электронике_и_автоматике, Радио_Точка, Радиолюбители, Радиолюбитель_1, Типичный_радиолюбитель, Радиолюбитель_2, Начинающим_радиолюбителям, Электроника_шаг_за_шагом	7	8
vk.com/id22724280	Cadprofy	5	1
vk.com/id4766899	Neuron_Hackspace	13	1
vk.com/id241142475	Лаборатория_роботов_HomeDron	7	1
vk.com/id16010007	Радиолюбитель_1, Arduino_Радиолюбитель	6	2
vk.com/id111648016	Robotique	5	1
vk.com/id23829279	STM32_и_электроника, SOM_и_SOC_Arduino_RaspberryPi_STM32_и_другие, Электроника_в_объективе, Радиотехника_AliExpress, Микроконтроллеры_и_технологии, Типичный_радиолюбитель, Omega2	5	7
vk.com/id17863274	COOLRF, Радиолюбитель_1	7	2
vk.com/id176626398	Embedded_Systems	10	1
vk.com/id168590834	Занимательная_робототехника, Робототехника_микроконтроллеры_AVR_Arduino	79	2
vk.com/id348948909	Роботы	9	1
vk.com/id388243280	Инженерный_Журнал	5	1
vk.com/id55492075	CAD_CAM_Tutorials_Обработка_ЧПУ	5	1
vk.com/id526204763	Фестиваль_Rukami	6	1
vk.com/id14117723	Технологии_будущего, Iot.ru	11	2
vk.com/id183061979	Радиолюбители_Товары_из_Китая, Радиолюбитель_1	5	2
vk.com/id49541364	Радиолюбители_Товары_из_Китая	8	1
vk.com/id216317754	Типичный_радиолюбитель	9	1
vk.com/id321935480	Инженерный_Журнал	6	1
vk.com/id10626374	Фаблаб_Политех	5	1
vk.com/id13376473	Типичный_радиолюбитель	5	1
vk.com/id253496751	Iot.ru, Эльбрус	9	2
vk.com/id247412880	Блог_по_электронике_All_Kind_Of_Electronics, STM32_и_электроника, Эльбрус	6	3
vk.com/id133735317	Микроконтроллеры_STM32, Программирование_Миландр	23	2
vk.com/id1118394	Texas_Instruments, Радиолоцман, Встраиваемые_системы, Аццких_радиотехников, ESP8266_Сообщество_разработчиков, COOLRF	6	6
vk.com/id72237837	Компас_3D	9	1
vk.com/id6285925	Миландр, Электроника_в_объективе, Компас_3D	19	3
vk.com/id29900545	Амперка, Arduino_ru	24	2
vk.com/id136400305	Робототехника_микроконтроллеры_AVR_Arduino, Arduino_project, AlexGyver_Arduino_и_электроника, Проекты_Ардуино, Arduino_Ардуино, Ардуино_справочник_проекты, Arduino_ru, Arduino_Радиолюбитель, TechnoTopus_электроника_техника_Arduino	8	9
vk.com/id143314066	Компас_3D	7	1
vk.com/id11287349	AVRlab_устройства_на_микроконтроллерах, Типичный_радиолюбитель	5	2
vk.com/id554179492	Радиолюбитель_1, Arduino_project, Omega2	5	3
vk.com/id339818625	Роботех_Мастер, Робототехника_микроконтроллеры_AVR_Arduino	6	2
vk.com/id1936524	ЦМИТы_и_фаблабы_России, Всё_о_3D_принтерах_и_3D_печати	14	2
vk.com/id19928884	Занимательная_робототехника	5	1
vk.com/id394182427	Компас_3D	5	1
vk.com/id258421655	STM32_и_электроника, CAD_CAM_Tutorials_Обработка_ЧПУ, Sapr_Journal, Компас_3D, Чип_и_Дип, Радиолюбитель_1, Arduino_Радиолюбитель	5	7
vk.com/id346277637	Роботы	7	1
vk.com/id80324633	TechnoTopus_электроника_техника_Arduino	66	1
vk.com/id40110854	Умный_дом_Интеллектуальные_системы_управления, Raspberry_Pi_1, Паркфлаер	8	3
vk.com/id140224	Чип_и_Дип	15	1
vk.com/id105187696	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id247577438	Радиотехника_AliExpress, Arduino_ru	5	2
vk.com/id135920250	Амперка	11	1
vk.com/id14582685	Амперка, NanoCAD	6	2
vk.com/id156546024	Инженерный_Журнал	15	1
vk.com/id40702971	RoboHabr, Давайте_делать_роботов_своими_руками, Кубок_РТК	6	3
vk.com/id210057553	COOLRF	8	1
vk.com/id181151219	NanoCAD	6	1
vk.com/id205912370	Радиолюбитель_1, Arduino_project	8	2
vk.com/id14815640	NanoCAD	6	1
vk.com/id29383723	Robokub_Робототехника_Краснодар, Всё_о_3D_принтерах_и_3D_печати, Arduino_project	7	3
vk.com/id183432314	KHackerSpace	21	1
vk.com/id334322373	Амперка	5	1
vk.com/id26593489	TechnoTopus_электроника_техника_Arduino	15	1
vk.com/id1221437	NanoCAD	11	1
vk.com/id92801784	ChipEnable	17	1
vk.com/id330163922	Iot.ru	6	1
vk.com/id511719560	Arduino_проекты_и_ЧПУ	6	1
vk.com/id16657666	Garage_Laboratory, Робототехника_микроконтроллеры_AVR_Arduino, ЦМИТы_и_фаблабы_России, CAD_CAM_Tutorials_Обработка_ЧПУ, EngineTrade, Пользователи_программы_FLProg, Arduino_ru	11	7
vk.com/id17141640	Smart_City_IoT_Хакатон	58	1
vk.com/id314176452	Электроника_и_схемотехника, Миландр, НПП_Родник, Leap_PCB, Fantasylab_разработка_электронных_устройств, RepRap_3d_принтеры, Fastwel, Блог_по_электронике_All_Kind_Of_Electronics, EasyElectronics, STM32_и_электроника, Радиолоцман, ПЛИС_и_электроника, Electrical_Computer_Engineering, Амперка, Библиотека_по_электронике_и_автоматике, Микроэлектроника, Системы_на_кристалле_SoC, Цифровая_подстанция, Robokub_Робототехника_Краснодар, Robot_Operating_System, Роботоша, Promobot, РобоСпорт_в_МФТИ, Robo4all, Творческая_лаборатория_робототехники, Robotics_Artificial_Intelligence_Camp, Роботы, Занимательная_робототехника, Новости_IT_робототехники_кибернетики, Кубок_РТК, Robotic, Технологии_будущего, Лаборатория_роботов_HomeDron, Первый_закон_о_робототехнике, Робототехника_микроконтроллеры_AVR_Arduino, Я_люблю_роботов, Радиоэлектроника_схемы_и_статьи_радиолюбителям, HYFAI_медиа_о_будущем_технологий, Verilog_VHDL_ASIC_FPGA_FreeRTOS_PLA, ПЛИС_FPGA_программируемые_логические_интегральные_схемы, ПЛИС_FPGA_на_языке_VHDL, Iot.ru, Radiotech, Встраиваемые_системы, Embedded_Systems, Embedded_Group_Встраиваемые_системы, C_C++_embedded_systems_в_Грозном, Wanhao_Duplicator_i3, Детский_технопарк_Кванториум_Москва, Электроник, Самоделкин, Инженерный_Журнал, Станки_ЧПУ_своими_руками, Я_инженер, CAD_CAM_Tutorials_Обработка_ЧПУ, Всё_о_3D_принтерах_и_3D_печати, Фаблаб_Политех, Объединение_Олимп, Fablab_Moscow, ЦМИТ_Минск, Интеллектроника, ProSoft, Электроника_в_объективе, Electrical_and_Electronics_Engineering, NanoCAD, Sapr_Journal, Ansys_4_all, T_Flex_PLM, Proteus_проекты, Компас_3D, Cadprofy, Искусство_схемотехники_Хоровиц_Хилл, Радиотехника_AliExpress, Чип_и_Дип, Amperkot.ru, RoboShop, Tixer.ru, EngineTrade, Паяльник_Staff_радиодетали_Воронеж, Электронные_компоненты_amtbm.com, YourDuino.ru, Алиэкспресс_для_радиолюбителя, Радио_Точка, Make_Robots, Techno_Brothers, Вольтик, Мастер_Кит_DIY_электроника, Гоночные_квадрокоптеры, Пользователи_программы_FLProg, STM32_примеры_GPIO_EXTI_USART_GCC_USB, ChipEnable, Электронщики_Микроконтроллерщики, STM32_F4_F429_Discovery, Vt_tech, AVRlab_устройства_на_микроконтроллерах, Отечественные_микроконтроллеры_и_компоненты, Arduino_STM32_Discovery_Raspberry_PI_Украина, Микроконтроллеры_МК, Создание_и_программирование_микроконтроллерных_систем, РТ_курсы_в_МФТИ, MEGA_AVR_Микроконтроллеры_это_просто, Микроконтроллеры_STM32, ESP8266_Сообщество_разработчиков, AVR_ARM_микроконтроллеры, STM32_делимся_опытом, Эльбрус, Программирование_Миландр, Микроконтроллер_Co, Программирование_микроконтроллеров_Atmel_AVR, Микроконтроллеры_и_электроника_mkprog.ru, Фриланс_STM32_микроконтроллеры, Микроконтроллеры_и_технологии, COOLRF, Система_умный_дом_Arduino_и_Broadlink, Разработка_PCB, Трассировка_печатных_плат, Схемотехника_и_разводка_печатных_плат, Радиолюбители, Радиолюбитель_1, Типичный_радиолюбитель, Радиолюбитель_2, Начинающим_радиолюбителям, Arduino_это_просто, Arduino_project, Arduino_Lab, LabRazum, Arduino_forum, Arduino_Freeduino_Processing_ESP8266_с_нуля, AlexGyver_Arduino_и_электроника, Все_об_Ардуино, IArduino_робототехника, Arduino_Ардуино, Arduino_ru, Zelectro, RemoteXY_управление_Arduino_со_смартфона, Arduino_Радиолюбитель, Texno_Sport_Arduino, Клуб_любителей_ATtiny13, Raspberry_Pi_1, Raspberry_Pi_одноплатный_компьютер, Raspberry_Pi_2, Отечественная_радиоаппаратура, Инженеры_электронщики, Электроника_шаг_за_шагом, Паркфлаер, Разработка_электронных_устройств_Схемотехника, Практическая_электроника	10	147
vk.com/id12640384	AlexGyver_Arduino_и_электроника	5	1
vk.com/id276497653	Амперка, Инженерный_Журнал, Arduino_ru	7	3
vk.com/id206053590	AlexGyver_Arduino_и_электроника, Arduino_Радиолюбитель	45	2
vk.com/id28776350	Электроника_товары_для_радиолюбителя, ChipEnable, Типичный_радиолюбитель	13	3
vk.com/id190199918	Aka_Kasyan, Радиолюбитель_1	5	2
vk.com/id384488301	RepRap_3d_принтеры, Всё_о_3D_принтерах_и_3D_печати, Путь_в_радиоэфир_и_радиотуризм, Arduino_Радиолюбитель, Паркфлаер	6	5
vk.com/id196221530	НПП_Родник, Блог_по_электронике_All_Kind_Of_Electronics, EasyElectronics, Радиолоцман, Робототехника_микроконтроллеры_AVR_Arduino, Радиоэлектроника_схемы_и_статьи_радиолюбителям, Электроник, Инженерный_Журнал, Станки_ЧПУ_своими_руками, Компас_3D, Чип_и_Дип, Arduino_модули_датчики_расширения, Amperkot.ru, Tixer.ru, Вольтик, Отечественные_микроконтроллеры_и_компоненты, Микроконтроллеры_МК, Эльбрус, Программирование_микроконтроллеров_Atmel_AVR, Микроконтроллеры_и_технологии, Микроконтроллеры_электроника_схемы_CAVR.ru, Трассировка_печатных_плат, Радиолюбитель_1, Радиолюбитель_2, КВ_радио, Arduino_project, Справочник_по_Arduino_для_Android, Arduino_ru, Arduino_Радиолюбитель, Raspberry_Pi_2, Tuberadio, Практическая_электроника	5	32
vk.com/id55355208	Лаборатория_роботов_HomeDron	13	1
vk.com/id3372214	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id142860730	RepRap_3d_принтеры, ЦМИТы_и_фаблабы_России, Всё_о_3D_принтерах_и_3D_печати, Фаблаб_Политех	7	4
vk.com/id5569512	Паркфлаер	6	1
